fact_id,date_id,state_id,program_id,program_coverage_pct,people_screened,beneficiaries_reached,maternal_health_beneficiaries,child_immunization_count,children_population,adults_population,elderly_population,high_risk_individuals,chronic_disease_patients,health_vulnerability_index,socioeconomic_score
1310,7,27,2,85.4,54422,26991,3372,3887188,5638610,11643297,1707754,6310,4548,54.0,42.5
1311,7,27,3,63.5,47803,6821,1128,4716125,5638610,11643297,1707754,1160,939,24.7,66.7
1312,7,27,4,68.9,51665,40946,13792,4770539,5638610,11643297,1707754,3585,3052,46.2,50.3
1313,7,27,5,74.0,57875,23949,3394,4231385,5638610,11643297,1707754,5788,1349,58.9,70.4
1314,7,27,6,79.2,19817,11567,3723,3538044,5638610,11643297,1707754,950,740,37.9,74.4
1315,7,28,1,96.9,60686,29447,12410,18873895,27317834,56168640,12340874,2762,6168,54.0,87.1
1316,7,28,2,65.1,281482,122897,21058,19209281,27317834,56168640,12340874,6948,8359,41.9,44.6
1317,7,28,3,69.3,285635,207084,62936,25097830,27317834,56168640,12340874,15511,23772,82.1,67.2
1318,7,28,4,80.1,128925,86435,21775,6690069,27317834,56168640,12340874,20422,15017,36.4,49.3
1319,7,28,5,96.0,218078,149385,32400,16676923,27317834,56168640,12340874,11998,10830,50.2,27.5
1320,7,28,6,58.1,83488,36539,5121,18798676,27317834,56168640,12340874,6092,1512,77.6,100.0
1321,7,29,1,98.7,43035,26298,5031,8616326,9004779,19214422,4444601,3263,2613,30.0,0.0
1322,7,29,2,91.7,63184,40015,13765,8300621,9004779,19214422,4444601,4983,3512,50.2,37.4
1323,7,29,3,44.5,51858,20802,6922,5741119,9004779,19214422,4444601,3424,1562,46.9,56.4
1324,7,29,4,61.2,47361,23220,3497,5476538,9004779,19214422,4444601,1296,2794,58.0,63.2
1325,7,29,5,54.5,23663,18407,3529,5429931,9004779,19214422,4444601,4089,2008,80.5,69.7
1326,7,29,6,61.5,29627,14965,3161,8167505,9004779,19214422,4444601,1340,2518,0.9,33.6
1327,7,30,1,79.1,9520,5755,1301,2810277,3659009,8007757,1461296,847,534,80.7,78.3
1328,7,30,2,83.9,29786,27048,7925,3121302,3659009,8007757,1461296,5045,1462,46.7,29.0
1329,7,30,3,78.2,15619,9988,1368,3311362,3659009,8007757,1461296,2373,645,54.5,43.2
1330,7,30,4,37.6,36820,19960,3720,2875349,3659009,8007757,1461296,4753,2988,34.8,55.4
1331,7,30,5,61.4,10288,5885,604,2503575,3659009,8007757,1461296,1425,597,45.0,60.8
1332,7,30,6,84.0,24079,17025,2259,2945010,3659009,8007757,1461296,3303,2030,93.2,46.8
1333,7,31,1,78.2,186,96,30,79747,89458,165535,32139,5,6,66.8,61.2
1334,7,31,2,39.0,735,518,146,55803,89458,165535,32139,76,34,76.9,38.1
1335,7,31,3,72.1,548,474,84,74427,89458,165535,32139,69,63,43.9,62.1
1336,7,31,4,63.2,725,508,114,6690069,89458,165535,32139,101,51,19.2,55.3
1337,7,31,5,58.4,261,148,20,64010,89458,165535,32139,32,10,39.3,31.6
1338,7,31,6,92.5,752,665,172,64629,89458,165535,32139,64,52,49.8,76.9
1339,7,32,1,79.4,4054,2936,436,323920,383603,903652,196549,464,116,30.5,65.5
1340,7,32,2,50.6,3832,1646,164,325166,383603,903652,196549,395,51,34.4,48.9
1341,7,32,3,98.3,2632,1793,450,244901,383603,903652,196549,421,228,26.5,37.0
1342,7,32,4,78.4,4171,2549,270,6690069,383603,903652,196549,497,192,96.6,47.7
1343,7,32,5,95.4,1901,1430,450,320580,383603,903652,196549,346,144,58.9,48.2
1344,7,32,6,41.0,1032,793,131,334497,383603,903652,196549,66,104,59.8,78.3
1345,8,1,1,98.4,124319,100956,12831,12170800,14936999,30819130,5571193,5203,9454,73.7,24.9
1346,8,1,2,82.8,126389,102808,32746,11334935,14936999,30819130,5571193,25512,4478,25.2,86.8
1347,8,1,3,70.7,147221,129054,17248,9622566,14936999,30819130,5571193,25998,11507,17.9,51.9
1348,8,1,4,47.2,40682,23097,3206,14259279,14936999,30819130,5571193,4442,1243,38.6,68.4
1349,8,1,5,44.4,112947,49340,13577,12507217,14936999,30819130,5571193,6221,1716,17.2,51.3
1350,8,1,6,64.1,44526,84940,10634,10443766,14936999,30819130,5571193,17057,10970,43.5,50.4
1351,8,2,1,62.5,1912,1087,291,404844,440053,954212,213463,192,122,38.4,35.0
1352,8,2,2,77.8,2393,1946,616,330095,440053,954212,213463,314,178,60.9,33.4
1353,8,2,3,67.6,4057,3424,928,6585097,440053,954212,213463,355,252,51.4,34.2
1354,8,2,4,92.1,3468,2976,325,426086,440053,954212,213463,664,218,57.4,66.1
1355,8,2,5,52.4,3452,1864,640,337542,440053,954212,213463,243,73,85.2,65.0
1356,8,2,6,42.0,4563,1852,446,322275,440053,954212,213463,338,223,39.1,54.9
1357,8,3,1,69.4,45262,26346,5754,5789502,9208525,20836260,4585368,5434,4483,56.2,65.8
1358,8,3,2,85.3,23273,12747,2033,6585049,9208525,20836260,4585368,1380,879,48.5,62.8
1359,8,3,3,64.9,72011,34635,9693,7652183,9208525,20836260,4585368,5332,1333,5.1,37.7
1360,8,3,4,35.3,19780,8999,3071,6238513,9208525,20836260,4585368,1028,1273,9.6,44.4
1361,8,3,5,36.8,73400,39061,7062,6568768,9208525,20836260,4585368,8222,2586,44.2,60.1
1362,8,3,6,54.3,63985,30239,4751,6351596,9208525,20836260,4585368,5881,2270,50.2,33.2
1363,8,4,1,41.8,93821,63064,21934,29327783,37298580,69089141,12774355,6753,6242,44.5,33.6
1364,8,4,2,51.4,248076,110941,19262,34484525,37298580,69089141,12774355,6812,14240,70.9,39.8
1365,8,4,3,84.8,282705,152934,15756,32605574,37298580,69089141,12774355,33853,23447,54.3,57.8
1366,8,4,4,43.8,86608,60448,7313,30547675,37298580,69089141,12774355,13558,3307,45.0,53.9
1367,8,4,5,39.6,129209,91342,25080,28692866,37298580,69089141,12774355,22251,13748,36.3,66.1
1368,8,4,6,58.4,162462,68674,15799,24875564,37298580,69089141,12774355,16771,9652,64.6,57.1
1369,8,5,1,89.2,21284,16009,2614,5087796,8194260,18015811,3938043,3219,510,86.2,57.7
1370,8,5,2,93.5,35610,29420,3005,6539587,8194260,18015811,3938043,3255,4160,53.3,49.0
1371,8,5,3,78.8,87365,41492,11309,5945233,8194260,18015811,3938043,10162,3187,82.7,89.3
1372,8,5,4,91.3,69308,32272,3522,6690069,8194260,18015811,3938043,1842,1644,45.4,70.4
1373,8,5,5,94.1,69326,47936,9251,7606435,8194260,18015811,3938043,2458,4825,21.0,95.5
1374,8,5,6,89.0,68765,57939,15371,6858684,8194260,18015811,3938043,9567,3891,22.6,35.2
1375,8,6,1,61.0,4627,3486,376,369296,422167,981545,193545,251,381,44.4,52.0
1376,8,6,2,69.0,2216,1634,469,339161,422167,981545,193545,265,167,50.2,55.6
1377,8,6,3,53.2,3031,2397,501,264026,422167,981545,193545,311,279,26.5,57.6
1378,8,6,4,96.4,2850,2309,282,281444,422167,981545,193545,324,161,38.7,66.2
1379,8,6,5,46.1,4377,2205,347,336972,422167,981545,193545,280,326,39.5,48.4
1380,8,6,6,80.2,3088,2005,536,359542,422167,981545,193545,226,129,13.5,54.6
1381,8,7,1,55.8,149741,101493,27073,15747186,18863307,41363538,9181417,13432,13493,59.0,52.6
1382,8,7,2,90.4,90549,72811,24275,15073054,18863307,41363538,9181417,6056,11626,60.3,65.5
1383,8,7,3,40.8,138592,120097,27086,14856497,18863307,41363538,9181417,11857,12444,82.8,97.9
1384,8,7,4,66.2,106781,79796,14833,13440955,18863307,41363538,9181417,6287,4702,56.7,46.7
1385,8,7,5,88.9,114839,52279,11340,13284358,18863307,41363538,9181417,2957,6825,70.2,32.0
1386,8,7,6,81.8,134568,103112,25609,16926127,18863307,41363538,9181417,8303,10575,35.3,43.8
1387,8,8,1,68.1,50657,24207,4474,6860978,7733862,17854902,3038149,2196,2411,52.3,63.9
1388,8,8,2,96.3,53790,42903,6230,5381893,7733862,17854902,3038149,10669,7625,61.0,81.7
1389,8,8,3,77.4,69003,45440,8418,6038044,7733862,17854902,3038149,10258,1772,44.5,45.9
1390,8,8,4,37.2,50730,26259,2626,6463644,7733862,17854902,3038149,4942,4535,32.0,68.8
1391,8,8,5,70.1,68277,48569,15214,6230949,7733862,17854902,3038149,2607,4867,48.0,63.9
1392,8,8,6,53.6,81195,69730,20256,7482492,7733862,17854902,3038149,15323,11251,60.0,89.0
1393,8,9,1,53.4,12043,5714,884,1303550,2131688,4590879,1004743,1309,281,63.7,62.0
1394,8,9,2,51.4,19587,12612,1586,1921704,2131688,4590879,1004743,3090,1620,25.7,53.6
1395,8,9,3,37.2,5754,2677,813,1547630,2131688,4590879,1004743,224,127,31.9,48.9
1396,8,9,4,96.8,11951,10051,3464,1762140,2131688,4590879,1004743,2022,1144,35.5,90.2
1397,8,9,5,60.3,17632,14134,3118,2072878,2131688,4590879,1004743,3054,1968,29.1,39.9
1398,8,9,6,39.1,18064,8478,1443,1469102,2131688,4590879,1004743,1150,1472,47.6,85.3
1399,8,10,1,79.4,51435,36644,5390,8552551,10065097,22663234,5124840,8837,5532,29.8,9.7
1400,8,10,2,65.8,88527,66019,21099,8651566,10065097,22663234,5124840,4689,8221,41.8,49.7
1401,8,10,3,59.5,106901,74178,8254,7409161,10065097,22663234,5124840,4157,6170,49.9,52.9
1402,8,10,4,98.3,23664,13015,3671,9195041,10065097,22663234,5124840,1047,2302,49.9,41.5
1403,8,10,5,36.9,25987,11879,3861,6389147,10065097,22663234,5124840,1931,2112,53.1,83.8
1404,8,10,6,49.9,21969,19557,5354,8277617,10065097,22663234,5124840,2562,2005,66.2,62.4
1405,8,11,1,55.8,66761,46227,7664,10218555,16435130,39563048,6999598,3818,4488,65.0,59.9
1406,8,11,2,43.0,80478,50269,7112,14378083,16435130,39563048,6999598,10858,1643,35.4,67.3
1407,8,11,3,65.5,178393,29511,19447,12571823,16435130,39563048,6999598,16133,7700,40.1,63.9
1408,8,11,4,39.6,46117,29011,6356,13106792,16435130,39563048,6999598,5050,3245,74.3,41.6
1409,8,11,5,98.0,162250,80491,20146,14831683,16435130,39563048,6999598,8231,7450,54.3,75.3
1410,8,11,6,71.2,151454,102360,10442,13396269,16435130,39563048,6999598,14241,10460,39.8,55.7
1411,8,12,1,89.9,26787,20795,4845,7606363,8702996,20880955,2908725,4301,1719,66.9,59.8
1412,8,12,2,95.6,46422,40271,10545,5647995,8702996,20880955,2908725,5204,6095,58.6,71.4
1413,8,12,3,90.4,57082,27462,4117,7005178,8702996,20880955,2908725,2264,3210,52.8,54.9
1414,8,12,4,81.7,90636,79565,15051,5647179,8702996,20880955,2908725,10573,11944,66.1,49.6
1415,8,12,5,58.2,55198,41765,13245,7040180,8702996,20880955,2908725,6056,3079,74.3,20.3
1416,8,12,6,86.3,89638,51276,6649,8128533,8702996,20880955,2908725,5610,8844,38.2,52.7
1417,8,13,1,61.1,183799,159660,34773,17449496,21251635,50120148,9918603,14102,14568,17.5,20.3
1418,8,13,2,39.9,82687,69934,18864,16817802,21251635,50120148,9918603,16907,9840,48.4,50.9
1419,8,13,3,47.7,179753,127530,31197,17400011,21251635,50120148,9918603,8261,9323,45.1,58.1
1420,8,13,4,96.3,148783,84600,21467,16182990,21251635,50120148,9918603,6248,3078,46.5,78.6
1421,8,13,5,68.7,207468,106013,21678,18665713,21251635,50120148,9918603,24793,8123,50.2,54.3
1422,8,13,6,90.4,235720,109318,27046,14099175,21251635,50120148,9918603,7687,19122,69.1,47.0
1423,8,14,1,70.3,102341,68384,11178,27014051,34752235,67796185,12191847,7041,10700,21.1,24.5
1424,8,14,2,98.0,311767,143976,40095,26811874,34752235,67796185,12191847,26711,16906,58.6,91.5
1425,8,14,3,75.1,364836,155935,53741,33861595,34752235,67796185,12191847,34907,8810,33.9,78.8
1426,8,14,4,78.7,301607,140499,40106,32306159,34752235,67796185,12191847,27470,19920,29.0,54.3
1427,8,14,5,79.9,106870,59748,18831,29592283,34752235,67796185,12191847,6236,2749,26.5,79.6
1428,8,14,6,41.4,140011,104307,14243,33388048,34752235,67796185,12191847,15619,8895,29.2,69.0
1429,8,15,1,43.4,8637,6378,713,685257,795231,1706313,377939,535,750,28.8,38.8
1430,8,15,2,57.6,8487,3904,693,557719,795231,1706313,377939,505,671,59.3,51.3
1431,8,15,3,57.7,8961,5551,1793,566422,795231,1706313,377939,1221,465,15.5,56.2
1432,8,15,4,59.2,7689,3739,482,713842,795231,1706313,377939,926,639,33.9,62.0
1433,8,15,5,82.6,6041,3477,550,591764,795231,1706313,377939,446,150,40.0,59.8
1434,8,15,6,69.1,6951,2884,604,503223,795231,1706313,377939,456,289,68.2,60.7
1435,8,16,1,92.8,3906,2978,903,843165,933193,2020693,363221,257,373,5.9,57.6
1436,8,16,2,37.9,8374,3990,990,818175,933193,2020693,363221,362,208,26.0,60.2
1437,8,16,3,92.6,2426,1705,328,571271,933193,2020693,363221,405,66,63.9,69.3
1438,8,16,4,53.2,6899,5706,1157,629318,933193,2020693,363221,692,353,21.7,36.2
1439,8,16,5,76.2,2025,916,109,705016,933193,2020693,363221,190,156,44.8,66.8
1440,8,16,6,40.9,6445,5222,711,633943,933193,2020693,363221,304,703,62.8,99.1
1441,8,17,1,76.7,2369,978,131,250192,296464,713743,155546,195,148,26.7,68.5
1442,8,17,2,84.7,1941,994,283,190122,296464,713743,155546,70,97,47.6,76.1
1443,8,17,3,54.6,2574,1747,208,214862,296464,713743,155546,386,272,33.7,45.8
1444,8,17,4,71.6,1974,1231,147,206215,296464,713743,155546,291,93,50.6,28.1
1445,8,17,5,58.7,806,352,79,228505,296464,713743,155546,55,36,67.9,75.1
1446,8,17,6,83.4,754,505,121,224311,296464,713743,155546,77,24,74.9,70.7
1447,8,18,1,84.8,4679,3541,638,516374,640625,1298970,199985,261,325,24.2,34.4
1448,8,18,2,83.3,4250,3269,760,6631720,640625,1298970,199985,444,323,53.8,54.2
1449,8,18,3,48.7,3397,1921,226,597989,640625,1298970,199985,382,326,18.5,38.5
1450,8,18,4,82.7,3044,1960,396,396468,640625,1298970,199985,392,201,42.1,18.7
1451,8,18,5,79.6,3307,1691,501,6665596,640625,1298970,199985,363,152,39.7,65.4
1452,8,18,6,80.7,5694,4967,1676,434645,640625,1298970,199985,1188,295,38.8,53.8
1453,8,19,1,79.6,114467,100044,20215,11486207,12145373,27132180,3925999,11691,15067,57.2,57.1
1454,8,19,2,89.3,26792,20624,3477,10184783,12145373,27132180,3925999,1962,2715,56.7,72.9
1455,8,19,3,61.8,120412,101727,27386,7758387,12145373,27132180,3925999,12971,16906,55.5,73.8
1456,8,19,4,49.9,123958,77775,21816,8706114,12145373,27132180,3925999,13482,7495,65.0,77.1
1457,8,19,5,82.4,99424,47867,10450,8050848,12145373,27132180,3925999,6651,8429,87.2,57.9
1458,8,19,6,39.2,136858,89258,26335,9098478,12145373,27132180,3925999,21758,4439,61.5,51.2
1459,8,20,1,62.1,43188,20758,4976,5928580,8172716,17396677,3659177,2008,2142,82.6,30.0
1460,8,20,2,77.6,82892,53143,6457,5452808,8172716,17396677,3659177,7606,5776,35.8,84.9
1461,8,20,3,41.4,55096,28583,7562,6015116,8172716,17396677,3659177,6759,1389,27.1,57.1
1462,8,20,4,59.1,44190,35133,7211,5971258,8172716,17396677,3659177,3533,1763,43.0,26.9
1463,8,20,5,45.4,82573,41443,12028,5881410,8172716,17396677,3659177,4962,5042,56.7,69.8
1464,8,20,6,50.3,17731,11271,3850,6613341,8172716,17396677,3659177,1662,924,41.4,38.0
1465,8,21,1,81.4,146115,113844,21494,17034233,22576360,48901140,7054705,17293,5103,86.1,0.0
1466,8,21,2,86.9,57115,29369,7686,14219574,22576360,48901140,7054705,3201,2459,57.2,22.4
1467,8,21,3,92.8,182141,78197,26006,16922119,22576360,48901140,7054705,4035,5201,41.4,56.5
1468,8,21,4,78.6,65685,33883,8342,18506289,22576360,48901140,7054705,1857,1121,57.9,40.0
1469,8,21,5,52.2,204944,111783,34407,13609655,22576360,48901140,7054705,21657,6974,37.7,50.9
1470,8,21,6,76.2,80625,45649,6140,14717158,22576360,48901140,7054705,5795,3158,58.0,70.9
1471,8,22,1,56.4,2044,1610,239,147662,171376,389966,64423,97,103,57.0,61.8
1472,8,22,2,98.4,1292,892,193,141194,171376,389966,64423,118,32,60.7,69.7
1473,8,22,3,41.5,1307,840,143,164741,171376,389966,64423,79,26,58.5,47.8
1474,8,22,4,82.3,1164,870,105,154926,171376,389966,64423,195,103,52.5,75.7
1475,8,22,5,71.2,1540,753,181,134930,171376,389966,64423,157,104,60.0,73.9
1476,8,22,6,79.3,974,427,59,122970,171376,389966,64423,67,57,79.7,33.9
1477,8,23,1,88.1,103265,45286,8668,15945549,20620687,44389024,10842430,5596,3253,46.1,53.2
1478,8,23,2,47.8,200495,139642,18512,16920868,20620687,44389024,10842430,29261,19495,24.6,76.0
1479,8,23,3,37.2,201281,172072,45634,19946938,20620687,44389024,10842430,37252,20257,69.0,61.8
1480,8,23,4,73.2,39441,23647,6108,16893267,20620687,44389024,10842430,3812,1021,33.8,59.8
1481,8,23,5,50.2,208337,98564,11464,17303168,20620687,44389024,10842430,20604,8741,66.6,58.0
1482,8,23,6,53.0,118568,58934,9515,18621199,20620687,44389024,10842430,8130,1823,63.2,48.9
1483,8,24,1,63.8,94123,64932,19682,10757918,11308554,24253683,4327516,13210,9838,17.0,48.1
1484,8,24,2,54.3,98862,73133,23902,8597499,11308554,24253683,4327516,16510,6469,64.9,49.9
1485,8,24,3,94.7,70536,40517,11943,7206537,11308554,24253683,4327516,8814,5647,58.0,38.9
1486,8,24,4,64.9,81138,47457,9339,9420275,11308554,24253683,4327516,11352,2495,52.2,45.9
1487,8,24,5,82.1,92039,80801,23805,9727514,11308554,24253683,4327516,3749,13179,27.4,71.0
1488,8,24,6,77.9,74445,36347,6344,7655918,11308554,24253683,4327516,6269,5687,53.7,39.0
1489,8,25,1,48.5,6334,3706,1273,882078,1007677,2557412,350249,342,134,29.3,77.8
1490,8,25,2,73.8,11106,9742,2099,609893,1007677,2557412,350249,1560,1461,60.7,93.3
1491,8,25,3,61.5,4403,2306,307,655800,1007677,2557412,350249,202,141,19.3,62.8
1492,8,25,4,80.7,5357,3936,757,743606,1007677,2557412,350249,649,497,67.8,52.9
1493,8,25,5,40.6,2217,1020,190,745008,1007677,2557412,350249,79,52,69.1,22.7
1494,8,25,6,49.1,2328,1269,339,973330,1007677,2557412,350249,304,113,43.8,39.1
1495,8,26,1,61.9,548134,240406,74996,39975125,57918473,130967682,25602353,44413,29571,57.2,50.3
1496,8,26,2,73.0,583948,260621,51243,39897642,57918473,130967682,25602353,17741,28287,7.3,67.0
1497,8,26,3,82.6,458925,265743,71741,48470688,57918473,130967682,25602353,46842,44893,13.4,65.2
1498,8,26,4,76.0,281636,198359,61264,39148039,57918473,130967682,25602353,40579,25964,32.3,44.3
1499,8,26,5,82.7,614012,266017,70281,6665596,57918473,130967682,25602353,15924,10042,59.8,48.5
1500,8,26,6,43.1,513126,266085,57294,44613794,57918473,130967682,25602353,38468,17633,58.2,44.9
1501,8,27,1,97.6,39476,29447,5956,3956579,4947953,12104708,2066005,5434,2639,51.5,49.1
1502,8,27,2,71.3,23638,16466,3848,4041825,4947953,12104708,2066005,1736,2278,47.1,50.4
1503,8,27,3,76.3,54379,22016,3164,6585097,4947953,12104708,2066005,3170,2874,42.1,42.3
1504,8,27,4,44.2,15089,8118,2834,3140385,4947953,12104708,2066005,848,633,69.7,50.1
1505,8,27,5,48.8,44726,20019,5270,4644632,4947953,12104708,2066005,2107,2659,79.6,15.3
1506,8,27,6,57.1,56140,46708,5507,3058744,4947953,12104708,2066005,4237,2050,54.5,19.0
1507,8,28,1,61.6,50016,38216,5289,25498176,27884398,54854043,9028231,5687,1322,63.4,44.1
1508,8,28,2,51.3,78551,61436,12830,24875473,27884398,54854043,9028231,9092,9038,30.5,25.9
1509,8,28,3,51.6,131295,86946,9185,23048405,27884398,54854043,9028231,9089,12912,44.8,41.0
1510,8,28,4,67.8,258833,196413,26408,17021755,27884398,54854043,9028231,28739,31217,40.5,3.5
1511,8,28,5,84.6,296273,192477,21808,26758438,27884398,54854043,9028231,39491,30370,51.9,57.8
1512,8,28,6,55.1,117842,86147,26722,20082105,27884398,54854043,9028231,17121,6745,39.8,67.5
1513,8,29,1,78.1,51067,32662,6606,7411833,8640020,18641280,4078366,3515,1821,50.4,42.2
1514,8,29,2,54.0,35828,22290,4694,7825514,8640020,18641280,4078366,3565,1303,82.5,50.9
1515,8,29,3,92.8,42372,29511,3536,7861712,8640020,18641280,4078366,5864,2397,15.5,56.0
1516,8,29,4,48.4,76426,68462,16626,5818490,8640020,18641280,4078366,7794,4170,69.0,53.4
1517,8,29,5,92.0,44553,39613,6881,5737340,8640020,18641280,4078366,6800,1671,50.2,56.0
1518,8,29,6,82.7,29592,21125,2508,6303967,8640020,18641280,4078366,2268,3098,73.6,42.0
1519,8,30,1,49.8,36437,29026,8503,3393160,3643306,7566709,1630692,3949,5010,37.6,36.0
1520,8,30,2,96.6,15323,6690,2125,2420388,3643306,7566709,1630692,1493,633,68.8,44.5
1521,8,30,3,81.5,25313,10830,3536,2995464,3643306,7566709,1630692,1807,386,6.8,41.3
1522,8,30,4,40.4,32908,18393,2862,3530597,3643306,7566709,1630692,3807,2379,38.8,65.0
1523,8,30,5,96.4,33532,16484,3110,2483987,3643306,7566709,1630692,3150,2101,67.0,63.6
1524,8,30,6,92.9,36086,14787,1853,2488027,3643306,7566709,1630692,1278,1417,86.1,62.6
1525,8,31,1,79.0,680,564,97,48390,76347,176874,36726,108,39,34.7,99.7
1526,8,31,2,96.0,628,432,127,51088,76347,176874,36726,64,69,75.0,41.9
1527,8,31,3,54.2,707,331,58,6585097,76347,176874,36726,52,21,54.4,52.5
1528,8,31,4,84.8,490,255,86,59004,76347,176874,36726,62,11,56.6,76.4
1529,8,31,5,83.0,349,223,68,48177,76347,176874,36726,37,38,54.3,32.0
1530,8,31,6,72.2,268,216,45,58784,76347,176874,36726,14,19,19.8,60.4
1531,8,32,1,71.4,1083,662,132,263667,410792,933595,186607,85,24,17.4,53.9
1532,8,32,2,91.4,3953,3531,1129,277776,410792,933595,186607,776,463,68.2,64.4
1533,8,32,3,87.2,1516,898,215,269502,410792,933595,186607,66,104,51.4,42.7
1534,8,32,4,57.1,1462,842,114,355727,410792,933595,186607,205,125,83.2,54.1
1535,8,32,5,39.0,3868,28710,821,297194,410792,933595,186607,782,414,73.6,53.3
1536,8,32,6,83.6,2413,1536,218,299193,410792,933595,186607,342,178,83.5,100.0
1537,9,1,1,79.8,121755,66511,23207,12134249,14969502,32981323,6526545,4679,11428,53.3,88.7
1538,9,1,2,70.1,130117,70823,24703,12108332,14969502,32981323,6526545,6844,12449,49.2,49.3
1539,9,1,3,56.5,112639,80715,22730,9826061,14969502,32981323,6526545,10978,6404,21.5,25.4
1540,9,1,4,86.9,157064,131469,17843,9685787,14969502,32981323,6526545,31337,19824,56.0,61.2
1541,9,1,5,64.2,116500,87387,22314,10300560,14969502,32981323,6526545,12910,10489,45.5,53.9
1542,9,1,6,59.8,78337,55481,13600,12662739,14969502,32981323,6526545,6474,6560,78.2,33.4
1543,9,2,1,48.2,1390,1194,267,299532,394242,944019,152902,73,70,66.9,34.6
1544,9,2,2,45.1,3313,1874,564,330244,394242,944019,152902,256,137,48.7,37.4
1545,9,2,3,68.3,1242,625,193,340967,394242,944019,152902,109,66,41.8,68.3
1546,9,2,4,43.7,3075,2033,391,6690069,394242,944019,152902,234,352,51.2,14.5
1547,9,2,5,63.5,981,677,107,301938,394242,944019,152902,68,58,75.6,35.2
1548,9,2,6,83.9,3645,1943,281,295921,394242,944019,152902,349,113,42.5,47.3
1549,9,3,1,55.9,60835,44289,8037,9981782,10464143,20543118,3169727,4324,1712,94.0,53.9
1550,9,3,2,47.6,29796,18907,5367,7219500,10464143,20543118,3169727,3789,3372,57.3,35.0
1551,9,3,3,71.7,37128,33033,8043,7568865,10464143,20543118,3169727,2899,4179,48.5,72.5
1552,9,3,4,38.4,63444,46047,13733,6558111,10464143,20543118,3169727,7766,7706,44.1,47.0
1553,9,3,5,96.3,37987,15335,2448,9821229,10464143,20543118,3169727,3622,872,15.8,51.5
1554,9,3,6,54.2,79950,53605,13001,6753055,10464143,20543118,3169727,12364,6401,39.0,17.7
1555,9,4,1,79.1,293747,260191,37291,6616824,34388123,75259283,14846975,32754,41411,39.0,57.6
1556,9,4,2,96.9,221582,102779,34443,30239577,34388123,75259283,14846975,20169,3918,51.6,45.2
1557,9,4,3,69.2,134638,88326,9447,30160276,34388123,75259283,14846975,18983,4149,50.1,54.8
1558,9,4,4,47.0,349987,147028,32485,33461403,34388123,75259283,14846975,22670,9017,38.1,71.9
1559,9,4,5,55.0,267688,139369,26235,30322785,34388123,75259283,14846975,21528,11134,39.5,46.1
